Temps (s);Direction;Mod. source;Ser. source;Mod. dest;Ser. dest;ID message;Donnee 1;Donnee 2
24.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;-0.01708984375;2390369
24.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;1.01953125;2390369
24.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07733154296875;2390500
24.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-15.478663444519043;2390370
24.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.97136999999993;0
24.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;106.9037919999999;0.65
24.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
25.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.814083576202393;2390370
25.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-30.189773559570312;2390370
25.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;30.478683471679688;2390370
25.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-31.766006469726562;2390370
25.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;0.04899999871850014;2390370
25.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;32.97236999999993;45.0
25.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.9036919999999;0
25.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
25.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
25.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.5389999747276306;2390370
26.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;0.5879999995231628;2390370
26.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.37453123927116394;2390370
26.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.7867811918258667;2390370
26.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.554031252861023;2390370
26.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;32.973369999999925;10
26.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90359199999989;0
26.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
26.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-1.1375188827514648;2390370
26.800000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86480.0;2390376
26.900000000;IN;ADLM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86494.0;2390379
27.000000000;IN;ADIRM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86473.0;2390391
27.100000000;IN;MCD;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86494.0;2390379
27.200000000;IN;GS;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.97436999999992;0
27.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90349199999989;0
27.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
27.500000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86482.0;2390396
27.600000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86503.0;2390399
27.700000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86472.0;2390411
27.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.97536999999992;408
27.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90339199999988;408
28.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.97636999999992;0
28.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;106.90329199999988;8.7
28.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
28.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;408
28.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
28.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.0234375;2390600
28.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0537109375;2390600
28.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.69189453125;2390600
28.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;0.0009765625;2390409
28.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.977369999999915;0
29.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90319199999988;0
29.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
29.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.03515625;2390409
29.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;0.99560546875;2390409
29.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.0782470703125;2390600
29.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-14.913779258728027;2390410
29.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.783549785614014;2390410
29.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.97836999999991;0
29.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90309199999987;0
29.900000000;IN;ATM_MASTER;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
30.000000000;IN;AGRUM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-31.169769287109375;2390410
30.100000000;IN;AGRUM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;30.688690185546875;2390410
30.200000000;IN;APUM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-31.206008911132812;2390410
30.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;1.4210000038146973;2390410
30.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.04899999871850014;2390410
30.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.97936999999991;0
30.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90299199999987;0
30.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
30.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;1.1759999990463257;2390410
30.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.28703123331069946;2390410
31.000000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
31.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.8742812871932983;2390410
31.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.39153122901916504;2390410
31.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-2.4046945571899414;2390410
31.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;32.98036999999991;6
31.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90289199999987;0
31.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
31.700000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86482.0;2390416
31.800000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86513.0;2390419
31.900000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86471.0;2390431
32.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86513.0;2390419
32.100000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86483.0;2390436
32.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.981369999999906;0
32.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90279199999986;0
32.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
32.500000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86499.0;2390439
32.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86467.0;2390451
32.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86499.0;2390439
32.800000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17340087890625;2390500
32.900000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.2294921875;2390600
33.000000000;IN;ATM_SLAVE;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.982369999999904;0
33.100000000;IN;APUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90269199999986;0
33.200000000;IN;ATM_MASTER;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
33.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_X;-0.03369140625;2390700
33.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0234375;2390700
33.500000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_Z;0.69384765625;2390700
33.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
33.700000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_X;-0.00732421875;2390449
33.800000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_Y;0.052734375;2390449
33.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.9833699999999;0
34.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90259199999986;0
34.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
34.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_ACC_Z;1.01220703125;2390449
34.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07769775390625;2390700
34.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;L3G_RATE_Z;-31.626007080078125;2390450
34.500000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ADXL_ACC_X;1.5189999341964722;2390450
34.600000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.19599999487400055;2390450
34.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.9843699999999;0
34.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90249199999985;0
34.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
35.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ADXL_ACC_Z;1.371999979019165;2390450
35.100000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.31203123927116394;2390450
35.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.7242811918258667;2390450
35.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;LSM_ACC_X;-0.441531240940094;2390450
35.400000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;ICM_RATE_Z;-2.1604204177856445;2390450
35.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.9853699999999;0
35.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90239199999985;0
35.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
35.800000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2390456
35.900000000;IN;GS;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86499.0;2390459
36.000000000;IN;ATM_MASTER;2;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.986369999999894;0
36.100000000;IN;ADLM;2;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90229199999985;0
36.200000000;IN;ATM_MASTER;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
36.300000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
36.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.98736999999989;0
36.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90219199999984;0
36.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
36.700000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_NB_SAT;0;0
36.800000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_DATE_TIME;0.0;0
36.900000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_FIX_QUAL;0.0;0
37.000000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_GND_SPEED;0.0;0
37.100000000;IN;AGRUM;2;IOM;ALL_SERIAL_NBS;GPS1_TRACK_ANG;0.0;0
37.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.98836999999989;0
37.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90209199999984;0
37.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
37.500000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86477.0;2390471
37.600000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86499.0;2390459
37.700000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86479.0;2390476
37.800000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86504.0;2390479
37.900000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;LSM_ACC_X;86469.0;2390491
38.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.98936999999989;0
38.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90199199999984;0
38.200000000;IN;PUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
38.300000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86504.0;2390479
38.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.1744384765625;2390600
38.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22894287109375;2390700
38.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.05078125;2390800
38.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.056640625;2390800
38.800000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
38.900000000;IN;ADRMSAT;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.990369999999885;0
39.000000000;IN;ADRMSAT;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90189199999983;0
39.100000000;IN;ATM_SLAVE;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
39.200000000;IN;APUM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.07940673828125;2390800
39.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-15.509198188781738;2390490
39.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.6766791343688965;2390490
39.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-31.099761962890625;2390490
39.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;30.618682861328125;2390490
39.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.99136999999988;0
39.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90179199999983;0
39.900000000;IN;IOM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
40.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-31.766006469726562;2390490
40.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;1.7639999389648438;2390490
40.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.04899999871850014;2390490
40.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;1.2739999294281006;2390490
40.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.5495312213897705;2390490
40.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.99236999999988;0
40.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90169199999983;0
40.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
40.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.9242812395095825;2390490
40.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.21653124690055847;2390490
41.000000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;-1.9924812316894531;2390490
41.100000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86481.0;2390496
41.200000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2390499
41.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.99336999999988;0
41.400000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
41.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90159199999982;0
41.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
41.700000000;IN;ADLM;2;IOM;ALL_SERIAL_NBS;SD_CARD_SPACE_LEFT;7620280;2390511
41.800000000;IN;ADRMSAT;2;IOM;ALL_SERIAL_NBS;SD_TOTAL_BYTES_WRITTEN;66863104;2390511
41.900000000;IN;ADIRM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86472.0;2390511
42.000000000;IN;ADRMSAT;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86498.0;2390499
42.100000000;IN;AGRUM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86478.0;2390516
42.200000000;IN;ADIRM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.994369999999876;0
42.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90149199999982;0
42.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
42.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17431640625;2390700
42.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.22967529296875;2390800
42.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.03515625;2390900
42.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0830078125;2390900
42.900000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.7216796875;2390800
43.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.99536999999987;0
43.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90139199999982;0
43.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
43.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_X;-0.01953125;2390529
43.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.03759765625;2390529
43.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Z;1.0166015625;2390529
43.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Z;0.076904296875;2390900
43.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_X;-15.799275398254395;2390530
43.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.99636999999987;0
43.900000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;106.90129199999981;45
44.000000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;45.915679931640625;2390717
44.100000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
44.200000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.569809436798096;2390530
44.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-31.169769287109375;2390530
44.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Y;31.178695678710938;2390530
44.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_Z;-31.486007690429688;2390530
44.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_X;-0.2449999898672104;2390530
44.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.99736999999987;0
44.800000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.90119199999981;0
44.900000000;IN;NUC;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
45.000000000;IN;AGRUM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.6859999895095825;2390530
45.100000000;IN;NUC;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Z;0.3919999897480011;2390530
45.200000000;IN;APUM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_X;-0.2995312511920929;2390530
45.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Y;-1.5742812156677246;2390530
45.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;FANCY_RATE_Z;-0.741531252861023;2390530
45.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;32.998369999999866;43
45.600000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.9010919999998;0
45.700000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
45.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Z;0.4044656753540039;2390530
45.900000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86482.0;2390536
46.000000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86506.0;2390539
46.100000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86469.0;2390551
46.200000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86506.0;2390539
46.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;32.999369999999864;0
46.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.9009919999998;0
46.500000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;0;0
46.600000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;RPM_45V;5.00000;2390717
46.700000000;IN;ADM;2;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86482.0;2390556
46.800000000;IN;ADIRM;0;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86497.0;2390559
46.900000000;IN;ADM;1;ALL_MODULES;ALL_SERIAL_NBS;BAR_PRESS1;86469.0;2390571
47.000000000;IN;ADIRM;0;IOM;ALL_SERIAL_NBS;BAR_PRESS1;86497.0;2390559
47.100000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_X;0.17669677734375;2390800
47.200000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.00036999999986;0
47.300000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.9008919999998;0
47.400000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_ALT_MSL;4000;0
47.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_ACC_Y;0.0185546875;2390569
47.600000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ADXL_ACC_Y;0.5389999747276306;2390570
47.700000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_MAGN_FIELD_Y;0.231201171875;2390900
47.800000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_X;-0.0625;2391000
47.900000000;IN;ADRMSAT;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Y;-0.0400390625;2391000
48.000000000;IN;AGRUM;1;IOM;ALL_SERIAL_NBS;GPS1_LATITUDE;33.00136999999986;0
48.100000000;IN;ADLM;1;IOM;ALL_SERIAL_NBS;GPS1_LONGITUDE;106.9007919999998;0
48.200000000;IN;MCD;1;IOM;ALL_SERIAL_NBS;LSM_ACC_X;4;5
48.300000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;LSM_ACC_Z;0.70849609375;2390900
48.400000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;ICM_RATE_Y;-6.875152111053467;2390570
48.500000000;IN;ADIRM;0;DLM;ALL_SERIAL_NBS;L3G_RATE_X;-32.07977294921875;2390570
